Text	Class
"Nikita Tiwari hey miss nikita are you one of them who is lesbo and want to
join army ?or in your fmly any member is there who is gay ? My middle finger
salutes you .thnks for commenting🤡"	OFF
nice	NOT
Yes you are right	NOT
Brother point is totally good 👌👍👍👍	NOT
Good job	NOT
Spoiler alert at [3:30](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=3m30s)	NOT
Good bai	NOT
"What about conservatives don’t be one sided every side is corrupted and has
ignorant people"	OFF
Right ...you are right absolutely .a huge respect 🔥	NOT
RX100 MOVIE REVIEW	NOT
As ultimate GPS	NOT
"He is hero for all those who is suffering from false claim charged by women to
their husband and their in law. Show this case to government than they will
realised that the law they made for justice is leading toward blood &
violence."	NOT
"You have gone beyond limits this time Pratik. You should not talk about
feminism and liberalism when you have no idea of what it is! I am surprised
beyond anything to see the comments supporting your views and number of
followers you have.  
  
Below are the points where feminists or a person of any gender with even a bit
of a common sense are hurt-  
1\. When the lead actress is never asked if she loves kabir in the movie.  
According to you, in our culture women are not supposed to be asked? You can
just impose whatever you like on her?  
2\. Forcing somebody for intercourse using a knife is a crime in our country,
let alone the question of feminism in that scene.  
  
And for your kind information, liberals are not only the ones you mentioned.
For example, I am pretty sure that you consider Nathuram Godse a hero for
killing father of the nation, mahatma gandhi. In such case, you ll as well be
considered liberal and so was Nathuram Godse.  
  
So don't go on spreading insanity you naive person. Just read more and expand
your logical boundaries."	OFF
"The basic ideology behind Liberals and Feminists is not wrong but a lot of the
people who consider themselves representatives of these ideas are in wrong.
Everyone always remembers that"	OFF
Kabir Singh my favourite 🔼🔼	NOT
He should have also killed that bitch	OFF
"What a vacuum minded witch, product of May be so called Ranga-Billa. Such mean
people gets Bookers Award, Disgusting!"	OFF
10 inch mouth haaaaa	NOT
"Am also lesbian...  
Who is single....  
I want a girlfriend soo much...."	NOT
"I agree with this girl's comment if God does not punish them then who are you
people pandits and molvi sahab's do it secretly and padri sahabs does it
inside churches world wide hahaha hypocrites"	OFF
"Please give a spoiler talk on Dark Knight do you watch The Dark Knight and you
also like Heath Ledger as acting as Joker"	NOT
"Madam Arundhati Roy go to Kapil Sharma show, insensible incompetence politics
."	NOT
+MR Romantic Pawan ok	NOT
Thanks you apu	NOT
"Everyone should go and watch this film . It is the big slap on these useless
people."	OFF
Real and best review on YouTube	NOT
"Who else didnt even considered watching kabir singh after watching its trailer
???"	NOT
Real hero	NOT
This movie was copied . copycat Bollywood	NOT
Good OK	NOT
Me to bro people do think that we guys don't have movie sense	NOT
Akdam thik bolechen dada.	NOT
"<https://youtu.be/C-lRyevxevA>  
  
  
Is review ka rply do plzz  
Must needed 🔥😤"	NOT
"Government waiting to interfere with all it's intelligence to keep her mouth
shut for ever"	OFF
Sir plz like my comment	NOT
Super boss😎😎	NOT
"It would be great if you could regularly share some books/movies/short films
that are constructive in nature, some or other ways of entertainment.
I remember you starting a book club, 'Homo Sapiens' was the book, we need some
more initiatives like that.
Much love, support and respect like always!"	NOT
best of luck 2018	NOT
"Take notes from fight club , Tyler durden is the badass and coolest character
Ever , but the writer only says he is the negative character and not a
character to take inspiration from but in Kabir Singh things end up in favour
of him , telling be like Kabir Singh it's nothing wrong"	OFF
Arundhati Roy is a disgrace to India.It's sad.	NOT
"Shwetabh, i would really like to hear your thoughts on joker. It will be
really great if you come up with that."	NOT
"As doctor,i realized to work on my physique and stay fit,thats what i got from
it,rest is bullshit"	NOT
So basically kabir singh is tere naam' s radhe on drugs	NOT
Wonderful videoooo I like it	NOT
"Who the fuck told that stupid asshole that LGBT is not our culture???????????  
It was always our culture! Go read the VEDAS! IT didn't come from outside of
India. It was Just banned by a Jerk of King in Britain in some 15th century
and the only thing happened in western culture was that they removed the law
and accepted it earlier than us, who here are not even ready to talk about the
topic!!  
They first brought the law and they first removed the law! But the people in
our country don't even know what's our culture! BC MC SAALE!!!!!!!!!!!!"	OFF
Love metal 🤘	NOT
"I just hate this movie though I have no hatred or doubt about Shahid acting .
He really nailed his role . But this kind of movie is not made for India.
Bollywood is producing nothing just crap movies with a small pinch of 'love' .
They need to grow up .
Even Indians need to grow up too."	OFF
"A medico here ! 10 hours daily study is must to pass annual exams in MBBS
atleast ."	NOT
That is not ranu mondal fault... That is her Educational problem	OFF
Best review bro keep it up.	NOT
Great work sir 👌👌	NOT
My WhatsApp and imo number is+96565897567	NOT
Nice bro 👌👌👍👍	NOT
Right boss	NOT
nyc video	NOT
Yeah...	NOT
"If you still think Bollywood is GARBAGE then see the trailer called
""ADVENTURES OF SRIMANARAYANA"""	OFF
"I agree with a lot of what you said. But a lot of things didnt make any sense,
like the way the love develops felt artificial and forced, and not
organically. Really not about feminism or misogynist, the movie as such didnt
make much sense."	NOT
Finally someone said it! Thank you mensutra for this video👍👏👏👏	NOT
How about joker!??? Please review it😇	NOT
Exactly! I completely agree	NOT
Hahaha	NOT
Plsssss make a review on Tamil movie Romeo Juliet	NOT
If get right answers then Arnab saying ayk minute or one minute	NOT
A very good answer to all the pseudo liberals Nd pseudo feminists 👏🏻👏🏻	NOT
@Film Mart think you	NOT
'toxic' is the new 'sexy' 💪	OFF
Share dis to evryone..	NOT
"no one is homosexual by birth, their is no scientific or genetic proof. :) it
arises when people get tired of the natural process. And this is basically
because of the arising pornography and vulgarity that is openly viewed and
displayed and majority are prone to it so when they grow tired of the nature,
they tend to find pleasure in something that goes against nature. So we need
to support good and decent content on media and promote early marriages to
abstain from this taboo. And ofcourse this homosexuality is a sign of the day
of judgement as we Muslims believe so we need to seek forgiveness and thank
Allah for His blessings.
[#freedomofspeech](http://www.youtube.com/results?search_query=%23freedomofspeech)
:) good day"	NOT
"By filling our lungs with smoke and then dying to cancer? You mean that's how
men should be"	OFF
Be🙏	NOT
"true review about film and fake librals too.. prateek sir.keep it up the same
honesty."	NOT
"I read a blog post of India Today they were trying to defame the film by
giving bad reviews. They even called Arjun Reddy B grade film.. That's really
disgusting.."	OFF
BC chutiye h Liberals & pesudo feminisits	OFF
"You had me at "" ad hominem"".  
  
Saw some good content after a long time!  
  
Good job."	NOT
@Ritwik Sinha perfect 😂	NOT
"All most all movies promote feminazism. Even in English movies. Movies have
become indoctrination tools to hypnotize masses to become slave to women.
These are unhealthy and destructive addiction"	OFF
flawia egnis is a bitch	OFF
Arundati Roy is pagal kutia.	OFF
"I love films like kabir singh. Why? It reduces the competition. After watching
KS many teenagers and also adults started following him. They just destroyed
their next 3-4 years. Competition over."	OFF
Epic🔥😂	NOT
Absolutely right.	NOT
Agree with u	NOT
Well said bro ! Keep it up	NOT
"Please don't put gay people in bad light. Even i am gay and i am proud of
myself but that doesn't mean that i will kill others for the sake of my
happiness."	NOT
Sucharita you are ugly but atleast don't bark ugly about some good movie	OFF
"Hit like if you want shwetabh Bhai to give review of all major Bollywood
movies releasing so as to give youths a right direction"	NOT
Stop being straight. Yes that is how stupid you sound	OFF
"Army chief is correct and gays should never be allowed in arm forces. Itna hi
Sauk he to sare chakke ghar pe pubg khelo."	NOT
"As long as India entertains Bangladesh we will have such problems.
The names of the accused shows how one religion that wants to impose their
teachings on the society, itself is corrupted.
This case really shook me. WB administration also did not support the common
man, whether it was madhyamgram, kamduni or park street case.
I m ashamed"	OFF
"U said true bro  
This talk is to. Most of the fanpages on social media"	NOT
"The country, where intellectuals like Arundhati Roy are not respected , it is
bound to be degrade...She is far intelligent than these hired criminal
journalist...  
I will slap out those who will come to my house regarding NPR.  
They have already adhaar card and NSSO organisation for carrying out social
survey. Actually NPR is a sin in the garb of showing it as a some kind of
social survey...BJP decline has started and soon we will witness it's free
fall"	NOT
"3 case can happen, (a) if gay is that high rank officers then new people can
be forcely asked for sex for promotion, leave , transfer , financial or other
benefit, (2) if everybody know that someone is gay , their group will
discriminate him or normal friend of him can be seen the same way, and other
group will make fun of that group. Indians are not so mature enough to deal
with that situation are generally countryside people join defennce that is
ugly truth. (C) gAy couple will have emotional attachment and will never take
harsh step in critical condition, they will not have same aggression they will
become defensive they will be interested in long living with their partners."	NOT
