Text	Class
rt detroitsweet u gotta retard skip class colleg	OFF
dont blame crash share  youll probabl talk trash like food truck geoffhatespuppi	NOT
know peopl ghetto leav plastic shit tvs	OFF
hoe need stop hittin blunt hit gym unhealthi mfs 	OFF
callneeshcakey  bitch aint shit	OFF
hungrier den bitch	OFF
rt juliebenz drink unicorn tear rt  juliebenz say blond dont age well  look like your   	NOT
therev hey race bait fbi inform bitch where punk ass speak justic 	OFF
love fat hoe n tight cloth n granni panti seeeexxaaaay	OFF
come nd get chicken nigger love dat chicken popey 	OFF
rt  shit dri bitch ask water shit 	OFF
 tarasetmay thewilldunn yes true reagan firstik wouldnt presid suprem alli command	NOT
madamecurri kind hoe dress	OFF
week rfn segment discuss idaho faggot marriag state like washington	OFF
tell dem thot bitch im right 	OFF
twitta nicca	OFF
rt ryancruz want stamp bitch say anyth 	OFF
residinero finna hoop insid fuck retard that im say let know allerg reaction lip ass nigga	OFF
rt carharttdarlin tri download io  phone bitch	OFF
rt watkinsraequan bitch blew high	OFF
ktkasey nooo amlmfao dont bitch ya bitch	OFF
 got   got bitch	OFF
could blank son bitch getatm goofi fuckmongo naynayismongo	OFF
rt ervmontana  bitch prolli hit bitch  bitch gone bang shit  bitch prollu 	OFF
rt kittykinsx taco hoe	OFF
  box full yellow crayon	NOT
there special place hell peopl slam brake yellow light 	NOT
dont hillari verbal respons aggress interact suggest either brain damag need med mayb shes bitch	OFF
imjoshdean that hoser eh 	NOT
bruh im readi get four wheeler bitch fast asf	OFF
rt ogmellow kevin gate said real nigga eat booti real nigga pleas bitch ion get tieddd 	OFF
jusdahl nappi head hoe though 	OFF
rt craziestsex sex  date dont mean hoe wait  day wont make wife cute pic dont mean yall happi 	OFF
kaylahprettymom lmao girlllaaaa dont like em chunki 	NOT
 girl fuck retard back start cramp  doubl ds	OFF
love bad bitch 	OFF
 grand open   top class  orient massag  perfect  	NOT
yanke still suck 	NOT
 dont like ghetto 	OFF
earli bird catch worm 	NOT
rt taypaynay littl bitch	OFF
peopl comment fb status like day like bitch wtf know	OFF
know yall white folk playin wit color know place	OFF
rt prettygirlneic yes mimi bitch yo dumb ass got play	OFF
jihadi circul video kill boko haram nigerian pilot captur helicopt shoot	NOT
remi machiavelli send shot ya belli  bitch 	OFF
hahaha good luck one bitch	OFF
bitch choos letr	OFF
littleelexx bitch tho know sure im youd get ass beat bitch that fact 	OFF
rt stripesallur bitch eyebrow fleek  loyalti weak  edg incomplet  pussi reek  	OFF
 rt wsbg id rather call nigger uncl tom mark	OFF
everybodi talk bout hoe fight im lurk 	OFF
hoe get beat  n nigga knw dey ah tell u stay wit ah pistol n alway readi squeez	OFF
oscarstyless bye bitch byeeeee	OFF
 pleas littl depress bitch entir time	OFF
bitch nigga hmmm either gay hoe	OFF
vend machin around bitch im starvin	OFF
rt imdopegethigh whackko man lame niggah find im unfollow tf ass	OFF
stark faggot	OFF
know bitch discuss group messag word asshol cute douch bag abus excess	OFF
guinea fowl seem	NOT
lillivonschtupp  brazenmodel dont like dat magazin da black folk look like dey one chromeasom away da ape	OFF
covrtneyyy bitch lol cute tho wassup gimmi yo  imma natur lmfaoo	OFF
till michonn gut dat hoe	OFF
gonna use name talmbout pussi tast lol	OFF
cut nigga aint yo friend  cut bitch pretend	OFF
  your right ill take girl right kim day  u support hoe	OFF
ecliptik zfearless prihncess ssickstori mine pussi	OFF
 rt  hood hoe love harrel footbal 	OFF
rt stevstiffl choke cactus bitch	OFF
call dumb bitch ion even know wtf ebola 	OFF
rt earthwormslim melo go bull still gon trash unless melo get special privileg allowin  allstar uniform	NOT
sadboy bitch worldwide	OFF
walkerjensen yaaaasssss buhlowin timelin negro 	OFF
 lover  old bitch 	OFF
weird word cunt offens countri yet countri refer somebodi like whos cunt	OFF
like honest tast like sole shoe rt rllllytir itsnotharold that shame	NOT
choat choke twinkiesgt damn time bet lol cardin	OFF
tick tack toe linin yo hoe	OFF
 mo govjaynixon let  cracker kill babi new black panther hijack ferguson presser 	OFF
fuck bad bitch im stiff	OFF
bad bitch ova  besid pussi could offer 	OFF
 want pussi 	OFF
 justkarahn whatido yasss bitch get paid tho  long dnt act crazi	OFF
jennaferjenbub nice profil pic fag	OFF
shit crow wal mart park lot	OFF
 get worship bitch  woof woof	OFF
rt iamthatprettymf bitch aint got noth tell still fuck meeeee	OFF
bitch get twitter hoe 	OFF
know hoe good singer stop make love song 	OFF
og old face hunnid young hoe	OFF
rt mobilesuitwaifu like bitch green eye cur hair kid ig talk futur child	OFF
rt killsheredon cant handl liquor bitch cant handl	OFF
hazelebabi karma bitch damn godprotectshisangel  tea	OFF
dommoneek littl stupid bitch dont fuck yoooooouuuu	OFF
rt brianfromwork thatonegirlpink coltuquick naw bitch want attent respect real women want respect truth	OFF
faux nois pundit dont like duck molest proslaveri racist homophob teabagg darl phil robertson either 	OFF
rt dsrtvet foxnew  dont confid nonwhatsoev barack your sole reason countri 	NOT
kush god bitch	OFF
rt  claim bitch old hoe	OFF
got coupl thou den get coupl shooter fa dat coupl thou mane nicca shoot ya 	OFF
nigger realli believ phelp smokin regular huh tell amp ill log night	OFF
alex smith got damn bitch man	OFF
yall hoe broke steal mall flex	OFF
good pussi chang ya life 	OFF
rt jadevid everyday turn cold heartless bitch	OFF
crazi bitch  buckcherri 	OFF
kiefferjason  nathanndevlin fuck still talk shit act like pussi ass nigga	OFF
rt iambobo happen old wigga gonorrhea one	OFF
stevestockmantx didnt propos brilliant idea colleg student pack heat savant dumbass teabagg	OFF
natashablah suck pussi	OFF
rt yanke springtrain daili take look  outfield perhap  deepest  via 	NOT
 kleopatra  ivori skin nubil kleopatra finger  	OFF
rt hollywoodlavish want real relationship  game lie side hoe 	OFF
yanke take three game motown im callin mlb	NOT
nigga rather love hoe get money smh fuck wrong nigga	OFF
rt   bitch gap rt porkhub im model yall bitch cant tell nothin 	OFF
gorillaleo fuck chicken sandwich ho	OFF
gonna shower sole purpos shampoo beard	NOT
idgaf money hungri bitch	OFF
im finna quit bitch irrat frfr im sick shit let start job huntin	OFF
wonder gon em low nigger friday	OFF
red light decatur amp lake mead amp bitch knew happi see  bitch finna get passeng seat	OFF
fuck hate nigger bruh 	OFF
cant owe shit dont trust nicca	OFF
dese bitch know your nigga	OFF
rt fckwitchoman fuck michigan mani wanna thug ask yall pussi im bitch next year	OFF
im tryna turn ms bs bitch	OFF
rt woodyafc whiteponyjr ivanrabago doubt mean cute toss around trash can  mexican boy 	NOT
armi femal bitch everyth 	OFF
robincoldiron god damn bitch smh run away	OFF
stop hoe god dammit bitch aint hard	OFF
turdjerguson liquorfac yup pickin white bitch bare like chicken leg	OFF
fuck rite pussi	OFF
 nobodi care kirk bosley  care bout cousin hoe	OFF
milk mari dont approv ugli hoe	OFF
find waldo escap bitch   	OFF
ahhhh im fuckin niqqa hoe 	OFF
bitch corn fed	OFF
 littl bitch	OFF
rt callmerene  callmerene  bad bitch im log everybodi  yeaa seen tiff tweet 	OFF
 skinnybe lmao bitch listen gospel music w liquor hand  cri	OFF
rt anastaciacol like asian struggl squinti eye everi pictur	NOT
rt    roll deep af  even got bitch run 	OFF
 lmao wish bitch	OFF
hate go parti realli fat bitch go act like theyr shit theyr parti like damn nessi im	OFF
bout beat case like pussi nigga 	OFF
time  kill  bird  stone work renew food handler card onlin push play dumb class	NOT
rt xtraxtralex disgust betray hurt amp pussi drier nigga skin winter time	OFF
rt cuhcuhcuh blacc ass charcoal bitch sayin mix irish fals shit cuh	OFF
rt simplyal xonayyy  well aint bout bitch    	OFF
ion like doll face hoe	OFF
  faggot	OFF
 bitch get	OFF
summer bitch  	OFF
rt lonnieduk chill rt marcussuprem tweet dont like bitch wit short hair ya mention gon full 	OFF
rt  hoe get boyfriend swear hoe anymor bitch boyfriend doesnt eras happen 	OFF
idonthavetimefor ratchet hoe	OFF
 bitch caught bodi week ago everybodi catch bullet hole	OFF
gold white yellow	NOT
demimariemorin well im sure im fulli retard imustbestupid	OFF
graham cracker marshmallow littl marshmallow littl chocol bar make smore man	NOT
pincheescobar make yellow chomper candyass	NOT
babi ill whisper vietnames soft like ching chong ting long	NOT
taylanicolexo your pussi	OFF
dis shit bird  	OFF
idiot censorship drive franc presid fail understand hes empow jihadi censor internet wholesal fail	NOT
creat slipperi slope tho  player gonna watch mouth  toler ignor anymor	NOT
rt papofonseca niqqa talk bitch day	OFF
rt lmfaohilari never go full retard 	OFF
dumb bitch think work free	OFF
rt weallknowa know faggot name luke	OFF
darealalexinla woodyafc  nig fun watch got admit ebola boy speak broken spanish lol	OFF
rt kaycimalynn  hey cunt miss 	OFF
im readi today  iubb hoosier hoosierst ncaa  michigan gameday  	NOT
yall let hoe fuck strap said	OFF
hate aw gym cunt year id rather eat like pig drink like ive got problem	OFF
bitch say cant danc 	OFF
sadiiex lol shut bitchim aliv go itbut im good	OFF
realdonaldtrump look like reg memphistn trash got everywher	OFF
grandma got rosta color dressit pretti better let borrow	NOT
rt levisnink  aint pussi hot minut  omm 	OFF
u aint fuck u aint suck wat u doin hoe 	OFF
hoe love that hoe mess around	OFF
jayreidoffici nicca anxious hear shit g	OFF
rt  dont think even real relationshipi thought real trash	NOT
rt menstruai rt ur sassi ass bitch	OFF
 see gotta get money palm itchin  niggah gossip like hoe bitch 	OFF
color denim make puke	NOT
hood nigga bitch love emoji lmfao	OFF
rt kingsgroov  kingsgroov  nicca said imma slap ya daddi den put em n da yo  still nigga aint 	OFF
littl bitch ass triggapleas	OFF
norwalk ghetto af lol sudden everyon dodger raider fan	NOT
pull ex make bitch mad	OFF
 damn thot block ur fuzzi butt  virleehol   waynebogda 	OFF
dyke one side head fade	OFF
got number  im bitch boy	OFF
 love stress niggah 	OFF
andyherren aarynelizagri cri babi bitch	OFF
 whereyohussleat smh gotta grow  least know bitch want  swear 	OFF
rt imnotaplayertho still tri hit hoe  	OFF
rt   aint gettin hand tat dumb ass yo bitch ass leav da bus stop last night main goin	OFF
trip ball onlsd bitch	OFF
sbsylvest kiefferjason  bitch u ugli hoe	OFF
sorryimalex wake littl bitch follow	OFF
im done cri im done worri aint bitch stupid written	OFF
rt ripstephani let shirt go bitch aeropostal wtf wrong   	OFF
lmfao stupid bitch tell door alreadi start come  ummmm nah	OFF
rt melodicthund nah  trash rt ishaboibrandon  trash dawg	NOT
catch box hoe 	OFF
baaaabyshaaaay ununnnn plan text niggah	OFF
pilgrim high fuck like let kill big ass bird eat billion thing	OFF
fuck ex bitch	OFF
new year ever get bitch load gfu   	OFF
wish ya nigha stress ya kid like ya stress lame bitch	OFF
wish alot femal would tweet suck dick im tire twitter nigga tweet eat pussi need balanc	OFF
rt heissarcast facebook need  button dislik care retard	OFF
babi moanin  got zonenn  want bitch next  pussi like ecstasi  	OFF
rt missloloko see yall  one yall side bitch made  	OFF
trillvanillaaa bitch ill fuck	OFF
im tri take word bitch outta vocabulari  hardest shit ever	OFF
rt therealmugatu    rememb game win jack right last summer yanke stadium start 	NOT
im organ ceas fire bald head bitch weav 	OFF
jefdabest fact bird ass nigga took phone light skin pose school  smh lol 	OFF
rt hurricanedam never understood whole pissin bitch trend go roundi like bitch clean mayn	OFF
alway see shit old york rd late night done seen like  tranni midget	OFF
lol  tweet zebra	NOT
cut hoe right realli need  ion realli know girl believ u	OFF
told hoe suck got lip like rubber duck	OFF
kiefferjason u want panda express someon break like fuck stick plan go plano get bitch blood	OFF
noshtickzon charli browna christma storyrudolph island misfit toy	NOT
design belt trash fit still trash	NOT
subtweettweettweettweet cuz skinni niggah dick long	OFF
 week straight nigga mcm get bitch yall fuck 	OFF
rt kingshamugga bitch better lie  bodi cant stomach ill fuck die	OFF
rt lpietrantonio iggi got fat ass bitch look like flounder fish	OFF
rt lilduv stop nuttin hoe	OFF
rt  allen west amp slipperi slope obama constitut contempt  pjnet ccot	NOT
rt   need workout plan   third bitch fuck miracl	OFF
ur u act sound infront ae ill awfi cunt nd break ur fukin phone tae	OFF
fuck faggot alohahoesss grow rt  im gonna old ass man still play video game	OFF
rt lilduv real bitch text u u talk call	OFF
wonder im hoe	OFF
sweet jesus im beleib   look bitch nigga tho  	OFF
freeajay understand look like real life dyke right like look like wnba dyke bro sport bra amp bball short wear dyke	OFF
dont fool wrap tool unless wanna ratchet white bitch clinic  babi daddi shes appar exempt	OFF
cay said well bitch thot hous arrest aint walk  hate	OFF
rt russonpolit gop nomine magov charli baker fisherman stori fall apart deserv oscar play cri 	NOT
haleyjoani lick pussi crack	OFF
lose ovo follow everi year  bitch unfollow hold go home rant hoe athem hoe anthem	OFF
rt  vivabas steal car fuckin yo bitch	OFF
wnna go ihop bitch	OFF
herd random creepiest sound da fuck go outsid window im look bitch	OFF
rt whattheffact compani sell menstrual pad pet dog call bitch diaper	OFF
rt seymorbucc man coon couldnt jus quit yo job found ya boss racist shut tha fucc nigga love 	OFF
rt itsdorri attract girl alway insecur  shrek look bitch walk around think shit 	OFF
rt prayingforhead hide ur bitch els 	OFF
onpointprg anoth keyboard commando real life hide like littl bitch	OFF
diethrow coupl bad bitch casket	OFF
rt yaremisxo hoe aint worth lose sleep	OFF
rt mgeminiquot gemini get irrit jealous bitch	OFF
ahah fuck queer kingjam kill urself	OFF
rt  voiceofdstreetz  u hoe 	OFF
miss monkey 	NOT
rt getrkod seat drunk bitch rko 	OFF
got bitch set like jada picketqueen latifah ride round niec bitch titi	OFF
youll never catch public chick got iphon  im seen public classi bitch	OFF
wtfswagggbro text phone cunt whore	OFF
bamndeymouth alreadi know ima keep trillahappi bday lha bitch love yu nigga	OFF
took bro know im civil rt lilmissstoney vikkinosecret wait minut lol dont get ghetto v	NOT
dude money impress broke bitch	OFF
childishcudl cheefpolo bitch mind busi	OFF
sorri fellow negro	NOT
half bitch playin im far lame	OFF
know fuck bitch littl hoe gtlt	OFF
rt phishlicia tropicaldrew fag miss like crazi 	OFF
rt  bitch thought  	OFF
rt vackralognn dont know go pancak face bitch twitter get tight everi time	OFF
billperiman offgridsurviv holi fuck hell go epa overzeal cunt cant wait 	OFF
rt chippewaskylark love celeb nude leak girl trash bodi tri critiqu	OFF
rt dirtyskimask lmaooo friday next  like yo son 	OFF
 italianmontana fun lose tonight bitch	OFF
 might go plaq  gone go	OFF
ericbaetsl greaser	NOT
dont even follow bitch 	OFF
femal constant tweet boyfriend wish death one tire bitch	OFF
allow play flappi bird around grandma swear stop swear lol	NOT
dutch farmer white trash	OFF
whooligan cant stand dont know want ass nigga  bitch	OFF
realli bitch your tri make differ someon els intent make point make feel like shit	OFF
becom bitch day 	OFF
   bitch go away  tatsnsnapback lisforlex lisforlex tu puta madr 	OFF
new bitch finer mf dont understand shit say 	OFF
rt cuffyofe take bitch houston better speak anoth nigga meal still digest system	OFF
rt jimmerfredett hope yanke game doesnt get rain tonight go special atmospher game jeter 	NOT
fapplebe dude tell that true mom friend texa tri hype redskin footbal shit	OFF
dick want pussi	OFF
use pictur come wadi fob sharana barrel brandi iiarwatch	NOT
rt pattychocmilk teabagg math 	NOT
get monkey back	NOT
your neighborhood rt  know your mexcian ghetto 	NOT
rt michellewestt yall six differ person  differ bitch spit game lie  need grow 	OFF
guy la fit fag 	OFF
 dat befo da fact hoe shut yo ass 	OFF
rt  lol favorit line tho gt rt bendoneityou say ratchet pussi juici j cant	OFF
