,Text,Class
264,watch live pm borisjohnson address houseofcommon prime minist first time,NOT
265,cricket icc cricket live cricket steam app  â€¦ rich jason royâ€™ promis compromis englandâ€™ reckless approach,NOT
266,countri england overrun muslim take whole countri child sex traffick polic arrest citizen let rape squad go free yeah idiot,OFF
267,lovesong  prayforpari leonard cohen    hallelujah      song bataclan parisattack,NOT
268,musalman pura pagla gay hainwais bhi munafiq hi hote hain  shame heart breakingno prob muslim jewish muslim alien sex marriagebut sensibl selfrespect musalman shouldnt hindu friend let alon spous,NOT
269, back pledg,NOT
270,told ya despit widespread accus islamophobia antiburqa relat remark mayor london bori johnson bent backward pander muslim  â€¦ via barenakedislam,NOT
271,beta whatsapp messag par itna bharosa mat karo   aisa kanji nahi kaha tha,NOT
272,unfortun wonâ€™t happen two side hate like remain brexit,NOT
273,dont support derbychrisw member uklabour parti disgust corbyn jeremycorbyn posit brexit cut membership card ,OFF
274,hmmm presid underp must slept today fucktrump,OFF
275,least brethren nyc brooklyn bk clintonhil immigr refuge refugeeswelcom refugeesarewelcom ,NOT
276,brexit warn bori johnson threat erg vow vote deal  ,NOT
277,fuck smoke rt ndtv west bengal industri growth doubl centr gdp mamata banerje,OFF
278,predict    borisjohnson doesnâ€™t canâ€™t deliv order brexit see begin global recess ,NOT
279,news channel r fast loos credibl ,NOT
280,lovesong bataclan prayforpari led zeppelin    stairway heaven    parisattack,NOT
281,doj investig zink use person email inspector tell lawmak resist resisttrump fucktrump ,NOT
282,yes share issu awar educ  name freedom sex legal western countri  thing mani time better muslim world,OFF
283,wouldnt bother mate  guy clear agenda    find issu borisjohnson huge open racist yet offend    logic clear abund,OFF
284,noteban mamata banerji made vocifer protest death peopl kolkata  day doctor strike arrganc sky touch ego  peopl die repent part tmc parti,NOT
285,place halala islam allah wii give curs nikah halala,NOT
286,threat fun    bengal main rahana hai  jai mamata bolna hai     live tmc talibaan rule state     thank didi,OFF
287,realdonaldtrump detroit mayor tell truth trump back sinc elect  steal elect help russia   big mouth trump follow thru much  though want credit fucktrump conman ,OFF
288,good economi ass one low morn elimin  depart fire  peopl without notic one  year low fucktrump,OFF
289,say idiot support someon fit descript fucktrump fakepresid ,OFF
290,pesach put shoelac seder plate remind refuge  asylumseek flight war persecut refugeesarewelcom â¦© â¦liberaljudaismâ© â¦jcoreukâ© â¦safepassageukâ© â¦alfdubsâ© â¦â¦tikkunonlineâ©,NOT
291,seem doctor treat mamata banerje present situat ,NOT
292,hey bori  crook common purpos got yet,NOT
293,chudayi ke alawa bhi  cheez hai jab dekhi fuck fuck karti reh,OFF
294,parti need elect westminst vote fuck principl someth import sit top poxxi high hors,OFF
295,tomorrow forgotten pivot whoever talk next  guess ni go direct rule   rememb said,NOT
296,  extra polic next three year      greater power stop search      stop rise violent crime       â€¦,NOT
297,stand zomato hindurel case let us see stand muslim problem ,NOT
298,make differ live women run join team passion volunt help equip women skill confid need start new life europ     solidaritynotchar refugeesarewelcom ,NOT
299,doctor lynch death  muslim record camera mamata banerji cling cmchair shameless,OFF
300,dear dr aishwarya   would like rectifi religion great philoshopi teach person way live life muslim religion someth scribl book egoist sex addict maniac book call quran,OFF
301,dr qanta ahm rep omar disgrac islam  youtub ,OFF
302,mamata mamataoffici creat situat bengal doctor attack  kill rohingya  illeg immigr bangladesh center stop bengal becom anoth kashmir arey mamataoffici tum pagal ho gay regard sanghi,NOT
303,pennsylvania republican fire put minor congresswomenâ€™ face dartboard counti fair resist resisttrump fucktrump ,NOT
304,canâ€™t stress much hate liber muslim bend backward cunt uncl tom ass middl eastern  south asian asian  african peopl sell like,OFF
305,former vice presid aligarh muslim univers student union amusu hamza sufiyan rustic  year alleg storm offic vice chancellor arm outsid debar student    amu  amusu,NOT
306,heh week  bori johnson turn pursuit brexit â€˜game thronesâ€™ start â€¦  â€¦,NOT
307,dont peopl ever talk  million white forc enslav african muslim turn galleysex slave much wors fate plantat slave,NOT
308,weâ€™r thrill say tour evrostheatr support acen fund     next week weâ€™r head squarechapel brasshousensdt part refugeeweek tix start â£pwyd â£     refugeesarewelcom ,NOT
309,parliament pass tripl talaq bill dhinchak pooja releas new song twitter busi bodma zomato ccd founder die unnao case took ugli turn  realli harsh week huhhh,NOT
310,r muslim india tripletalaqbil    lack knowledg islam clear expos none explain talaq procedur islam frm quraan n sunah courtparlia   islam never encourag tripl talaq disgrac permiss like beg,OFF
311,deliv letter sign  senschum internationalmigrantsday refugeesarewelcom ,NOT
312,know sri lankan biggest cheater chucker cant rais finger anyon lankan need get fuck lick india feet,OFF
313,okay ask pm also wrote mamata banerji viral letter also pms    anurag kashyap toilet flush problem write twitter pm electr goneh write pm    democraci    judg what right  what wrong,OFF
314,dhoni action indian occupi kashmir icc ,NOT
315,zomato send non muslim deliveri boy violat articl   constitut india note articl  constitut state person shall discrimin basi religion race cast sex place birth,NOT
316,friend gop parti rape racism misogyni xenophobia  unless cours russia involv magat dont get gop dead fuckracist fucktrump suckstobegop,NOT
317,islam teach us live law land disgrac nowher islam say dress way mani muslim countri forbid countri allow democrat sad action given muslim bad imag,OFF
318,honor join ambassador mccarter usambkenya high import mission dadaab use discuss partner solut hear refuge stori view kellytcl raoufmazou  great mani thank,NOT
319,ted cruz lead gop senat demand tax cut billionair resist resisttrump fucktrump ,NOT
320,hes fuck boy    know ive never thought  agre anyon defend deflect trump aw behavior fuckwad wow profound brother  fucktrump  trumpisaracist trumpisafelon,OFF
321,â€œto everi arab arab american girl see worthi keep shiningâ€ power stori  hope everi teacher read class love everi bit book  librari literaci syriancrisi refugeesarewelcom empathyneed begener strongwomen,NOT
322,racist everywher fucktrump  â€“ ayr suit ontario mill mall,NOT
323,welcom bjp let strengthen bjp win   seat make new india leadership honest modiji,NOT
324,â€˜monkey wear shoesâ€™ shock new tape reveal racist exchang nixon reagan resist resisttrump fucktrump ,NOT
325,istandwithamit  food religion unless      halala,NOT
326,germanybelgiumbosnia herzegovina germani hand bosnian nation belgium connect novemb  parisattack terror break  â€¦,NOT
327,writer consid bad influenc muslim youth lifetim celebr iconoclast today     sex islam literatur women,NOT
328,fuck go icc  bunch fuckwit control cricket ecbcricket  bcci oppress game love much everi day fuck weektopofoff use teach us murtagh monster duke,OFF
329,rashidatlaib want boycott israel  human right violat occur palestin muslim countri  implor go palestin mouth would last true muslim would right disciplin omar disgrac islam,OFF
330,go ni backstop major ni support u deliv brexit avoid deal tie gb secur posit tori get reelect cross parti support ni backstop possibl avoid deal,NOT
331,oh come actual think give two ireland delud  biggest weapon refus negoti oh well respons decis respons impact ireland,NOT
332,logic problem back stop case,NOT
333,free sex right muslim women  bachelor ,NOT
334,u indian muslim celebr pakistan victori india u silent mamata banerji,NOT
335,muslim class school till end uni  work mani muslim guy even use drink final found one hijabi colleagu team differ still yay resign soon marriag  anybodi want friend  ,NOT
336,itâ€™ simpl borisjohnson major peopl uk today donâ€™t want brexit  age object like increas decreas conserv paint ideolog corner take countri econom deadend,NOT
337,fuck pretenti fake climat conscious peopl join bangwagon itâ€™ cool thing will bet none use electr car donâ€™t bother recycl still use plastic easi come twitter tweet someth cool fuck,OFF
338,go jahannam despis countri disgrac islam,OFF
339,anoth hand wealthi    fucktrump ,NOT
340,islam make compulsori fir women get educ  religi nd word    thst women agre halala get back man didnt respect,NOT
341,like chant allah muslim man make chicken pure make unpur touch food muslim guy make food  non pure religi belief n u respect one religion believ u also respect other,NOT
342,even everybodi certain million million peopl arenâ€™t call singl person racist   trump racistinthewhitehous racistinchief  fucktrump racistrapistpresid racistpotus racist racistrepublican,NOT
343,well done find quiet corner without boo ,NOT
344,think could done cash,NOT
345,bori johnson elect new pm uk   youtub obama quisl islam apologist cultur marxist hope palmer disgrac presid unit state ,NOT
346, borisjohnson creat new offic veteran affair provid lifelong support militari personnel     head oliv dowden johnnymerceruk deliv care veteran deserv  mental physic health educ  employ,NOT
347,cnn demdeb moder danabashcnn jaketapp donlemon ask muslimban  cap refuge cap may slash    debat take place detroit michigan â€“ citi  state home one largest us muslim populationsnomuslimbanev,NOT
348,bori johnson ireland ireland thought said go iceland want get coupl frozen pizza chicken tikka,NOT
349,prime minist borisjohnson met fmwale mark drakeford cardiff today    pm spoke work welsh govern devolv administr make sure communiti across uk readi maximis opportun brexit bring,NOT
350,least racist person world  quotat mark realdonaldtrump  democraticdeb fucktrump ,NOT
351,mamataforpm actual hitlar mamta banerji west bengaltot anti hindu pro muslimmulli,OFF
352,â€œmamata ra kog earli ugma kay  pa man ang examâ€ mindset fuck big timee,OFF
353,nah  your disgrac real america also  women cant imammi america destroy islam  slowli sure least hope may allah take home earli live islam bs heaven lol,OFF
354,via pamelagel muslim terrorist vow new attack west homicid bomber new york burn palac westminst london isi  ,NOT
355,manchest shown uk anyth possibl time extraordinari countri actual deliv messag world go  pm borisjohnson,NOT
356,â€œqâ€ plan widespread activ sleeper cell disaffect muslim youth sex militari age perform terrorist attack breadth  width countri monkheret answer one like   danmccaughan,NOT
357,go sort,NOT
358,poor new zealand        worldcup ipl cricket cwc viratkoh india icc indiancricketteam rohitsharma msdhoni teamindia dhoni pakistan virat  bhfyp tilltoss,NOT
359,shazia person iâ€™m think right alreadi live massiv threat stanc islam tommi team absolut disgrac  chant like bellow march â€œ shame youâ€ cap fit,OFF
360,luv shop    cant wait chug morn coffe latest purchas fucktrump mug  made america cool swag wear apparel mug lighter bumper sticker  even poo bag awesom  thank claud ,NOT
361,go back england miser excus human,OFF
362,truth borisjohnson want keep uk sm cu bluster leav  octob  year extens old wa â€œbrexit mean brexitâ€ lie one man deliv brexit nigelfarag brexitpartyuk brexitmep,NOT
363,hey liz normal put flag offic countri youâ€™r call  australia case phone meet person ask friend  brexit,NOT
364,good mayorpet    â€œthe thing  rememb whether moment presid found courag stand continu put parti countryâ€    fucktrump resist republican trump,NOT
365,mamata banerje wish doctor fratern today doctorsday inspir dr bidhan chandra roy bharat ratna second cm bengal iron west bengal cm think ok doctor die line duti suit communal polit,OFF
366,zomato articl mine tribut courag valu shown compani founder deepigoy   may usher new era sensibl saniti thank zomatoin    â€¦,NOT
367,à¤œà¤¾à¤¨à¤¿à¤ à¤†à¤–à¤¿à¤° à¤•à¥à¤¯à¥‹à¤‚ à¤‡à¤•à¤ÿà¥à¤ à¤¾ à¤•à¤°à¤¤à¥‡ à¤¹à¥ˆà¤‚ à¤à¤®à¤à¤¸ à¤§à¥‹à¤¨à¥€ à¤¸à¥à¤ÿà¤‚à¤ª     dhoni ipl csk cricket msdhoni viratkoh msd rcb rohitsharma mahi koh india virat teamindia indiancricket love   cricket icc indiancricketteam,NOT
368,interim committe show insubordin overpaid underperform ineffici yahoo boss employ govern law zimbabw icc peopl concern becom stupid help burn rebuild,OFF
369,leav deal tabl make realis want better deal appar,NOT
370,twitter suspend conspiraci account trump retweet resist resisttrump fucktrump ,NOT
