Text	Class
gandinaaliabus nasim bhamla within minut found excus call modiji gandi naali ka kida dare say dont know hindi  extent gun continu fanci dress name politician templ democraci 	OFF
okay everyon ignor fact ynw melli  year old kill two peopl murder	OFF
 arriadna realli realli realli hope happen       worstpresidentev   weaselheadedfucknugget   shutyourshithol   fucktrump   yousuck   liarinchief   noclass   moron   ridusofthisdiseas  unfollowtrump  â”œâˆâ” â€¢ë½â€¢â”œâˆâ”	NOT
number goe everyday dem still refus anyth trump trumpisatraitor gop maga realdonaldtrump housedemocrat 	NOT
realdonaldtrump heard trump say televis     idtakeit     didnâ€™t collud given chanc collud would question pose accept forign intellig oppon     â€œiâ€™d take itâ€  donald j trump     gop     realdonaldtrump     idiottrump 	OFF
sever whole mood relat matti relat fucktrump whyhasnthebeenimpeachedyet fuckthepatriarchi whyareoldwhitemenregulatingmybodi blacklivesmatt  sudanmassacr whydoesntwesternmediacar governmeâ€¦  	NOT
realdonaldtrump goplead republican might block tariff fucktrump trumpsanidiot resist trumptrainwreck trumpprotest derangeddonald trumpbiggestloserinhistori agolftwitl adultdaycarefortrump trumpcrimefamili impeachthemftraitor dotarddonni trumpsaninternationaldisgrac 	NOT
matthwatson  know real oj murder	NOT
senblumenth shouldnt pretend war hero fake douchebag 	NOT
need jingoist indiavspakistan match game teach respect     best wish team india go india go 	NOT
hypocrisi pakistani team offer namaz ground dhoni cant display balidan badg indian team offer hanuman chalisa durga puja ground  dhonikeepstheglov	OFF
didnt wait  year see rain england  shameonicc 	OFF
firsttak espnnba maxkellerman oh man come stupid    shut alreadi     werent raptor suppos swept     douchebag	NOT
yahoonew  headlin concern rapist kellenwinslow   bad news disgrac exnfl star   bad news   hes rapist  bad news wasnt disgrac  know prey women sexual assault rape  misogyni	NOT
think twice  think          bekind bulli murder crimin crime suicideawar suicideprevent antibulli depress wordshurt 	NOT
jayneinn councillor borisjohnsonshouldnotbepm	NOT
fakedonaldtrump know princeofwhal duke dolphin  idiottrump	NOT
prepar use  vote westminst tri stop	NOT
realdonaldtrump video start appropri  trump cartoon ðÿ¤¡    trump instal putin amp defend putin murder dictat ever sinc    trumpisatraitor   notmypresid 	OFF
ani doctorsfightback  doctorsprotest  india  kind dont befool doctor write letter cms futil eyewash exercis immedi pass ordin protect medic staff ima must go indefinit strike entir countri till ordin pass westbeng	NOT
dhonikeepstheglov  hey icc forget glove otherwis forget 	NOT
altusci wapo photograph pretti good photo  close  show content  agreement mexico  fucktrump	NOT
hope tomorrow indvspak match indiavsrain want see  record  pkmkb shameonicc   teamindia meninblu lejayeng	NOT
hey realdonaldtrump     three word princ whale  ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚    trump trumpisamoron trumpisadisgrac trumpisafraud gop resist resist trumpisaninternationaldisgrac trumpisatraitor gop republican 	OFF
id blame autocorrect    everi time type word trump replac dickhead get right sometim 	OFF
piersmorgan iromg asham phone hack scandal dickhead	NOT
doctorsunderoppress  sick muppet manipul moroccan govern  stand tall oppress corrupt govern  freemedicinefightingcapitalisticmedicin  doctorsfightback doctorsprotest 	OFF
realdonaldtrump worri number  friend putin stand help steal anoth elect  trumpisatraitor	NOT
anyon want moron run countri borisjohnson  stand run total disgust asham borisjohnsonshouldnotbepm 	OFF
swear happiest express ever seen face trumpisadisgrac trumpisatraitor 	NOT
realdonaldtrump cmon vlad spill bean realdonaldtrump look scare trump trumpisatraitor impeachtrump vladimirputin cc nytimespr nytim 	NOT
wow perfect summari administr berniesand notmeus fucktrump 	NOT
thank support wow  graffiti massiv impact nowaday forget show opinion     allcolorsarebeauti   powertothepeopl  fuckrac   fucktrump   makelovenotwarâ€¦ 	NOT
well realis enough didnt start   want safe secur atmospher work âœœï¸  savethedoctor doctorsfightback   standwithnr 	OFF
  look efficaci hindi languagenin englishni sorri cant hear proper u pleas repeat matternin hindinnnn ef vbn	NOT
realdonaldtrump desperatedonald lone orang ðÿ¤¡ derangeddonald trumpisacrimin trumpisnotabovethelaw trumpistheenemyofthepeopl trumpisanationalsecuritythreat trumpisatraitor impeachdonaldtrumpnow	OFF
trumpisatraitor trust countri    senatemajldr allow continu held account votebluetosaveamerica 	OFF
look like realdonaldtrump soulmat trumpisaliar trumpisacrook trumpisatraitor 	NOT
 hi scott count pleas thank unit resist   happyjohnmccainday  happyjohnmccainday   happyjohnmccainday      fucktrump	NOT
trumpanze love like fucktrump despotus 	NOT
mshafiquk cut word racist  old  use mean dickhead	OFF
  alyssamilano youâ€™r white person promot racist agenda maga youâ€™r tell peopl â€œstop race cardâ€ ðÿ¤¦â€â™€ï¸  must live world fartman lover live denial land fucktrump fuckwhiteamerica fuckmaga blacklivesmatt	OFF
pambrundig tomandsteffani indivisiblevv  bmdowney   merniebodman nofascismmarch  donnaspackman  cyndar mobluenow finallywok mscella darhorsley neildever johnmccainday impeachmentinquirynow trumpisatraitor	NOT
best totichor worldproud sirâ¤â¤â¤	OFF
aimimn spokesperson syedasimwaqar question  dual polit cow  bjp ban beef northeast india goa	NOT
stopbori borisjohnsonshouldnotbepm   borisdoesnotrepresentm      chessmartinez     inspir woman francesca    	NOT
aimim aurangabad mp imtiazjaleel  speech  lok sabha asadowaisi  aimimn	NOT
tweetmommybop parkermolloy pete whatev trumpâ€™ kind guy trumpisacheat trumpmustresign trumpisatraitor	NOT
beat doctorsar antinationalsdoctorsfightback	OFF
high plan shameonicc	NOT
come guy grew €™s love nfl    go away  behind bar shame guilti murder 	OFF
chick lovelsland thatâ€™ never relationship start give relationship advic dickhead wasteman 	NOT
dhonikeepstheglov  dhoni glove controversi  bcci icc  	NOT
tri write tweet search barðÿ¤¦â€â™‚ï¸ dickhead toohigh	NOT
billcosbi kid know mani father despis fear exampl worst man rapist shutthefuckup	NOT
violenc answer doesnt get youv lost give satisfact justic doctor deserv better   doctorsfightback srinivasdubba	NOT
desicryptohodlr india sever punish hold bitcoin equival crime done rapist murder money launder extortionist   realli amaz see head	NOT
realdonaldtrump thing corrupt zerocredibilti biggest embarrass countri ever seen vetsresistsquadron veteransagainsttrump trumpisatraitor  votebluetosaveamerica resist trumpcrimesynd trumpcrimefamilymustgo 	OFF
wimbledon icc sort communic  two final day  someon wrong plan import event  shameonicc   pathet plan 	OFF
chadwickmoor  ur obvio incap understand gayprid flag symbol inclus  import time liar rapist crimin amp wannab pricktat done much  divid us  deni putin attkd  elect amp block measur  combat  	NOT
get work time squar like  fucktrump ineedwe 	OFF
brcbb pay pal cal better leav cash recruit cheater douchebag prick	NOT
timesnow idiot dont see kawariya attack pass masjid refus complet ride stop namaz gsurakshak kill peac muslim real hate monger real communal bigot nomuslimbanev 	OFF
well trend didnt want miss shame icc worst venu indvnz bcci shameonicc   engvwi ecbcricket	OFF
trumplapdog kayleighmcenani get own cnn amp spew noth baseless talk point trumpli trumpisnotabovethelaw trumpisatraitor impeachtrump goptraitor complicitgop enemiesofthepeopl enemiesofdemocraci    	NOT
trump confess traitor    trumpisatraitor  	OFF
icc latest design  trophi   shameonicc 	NOT
rain disturb game god rain angri   icc       icc   ban sign glove   msdhoni    dhonikeepstheglov raptor	NOT
interim committe show insubordin overpaid underperform ineffici yahoo boss employ govern law zimbabw icc peopl concern becom stupid help burn rebuild	OFF
bori make last minut appear channel  debat borisjohnsonshouldnotbepm  	NOT
ask young eritrean risk migrat told  â€¦ via tcafrica refuge eritrea	NOT
respect doctorsit show uniti among doctor communityðÿ'ðÿ™doctorsfightback doctorsprotest doctorsunderoppress istandwithnr 	NOT
fuck republican biggest snowflak everðÿ™„funni list word describ fat racist ignor hideous moron absolut perfect pleas get rid fuck dement delusion crimin fucktrump arresttrump impeachthemftraitor impeachdonaldtrumpnow 	OFF
murder american hunter say regret kill black giraff  via 	NOT
reverseandi long itâ€™ ahol iceland wolf stansson  ðÿ˜¡dickhead	NOT
icc everyon wait  year see england rain  proud moment ðÿ'  shameonicc	NOT
shameonicc icc  u plan schedul juli   final  n wimbledon kind abandon n reschedul   	NOT
pakvsindia contest india far ahead terroristnationpakistan everi aspect economi armi cricket   pakistan win contest itll corrupt terror treason   pakistan player axe today defeat  indiavspakistan indiavspak	NOT
prime time ka fraud ravish kumar savethedoctor doctorsfightback doctorsstrik	NOT
judgejeanin presid like trump  putinspuppet donthecon trumpisatraitor trumpcrimesynd trumpcult 	NOT
realdonaldtrump believ     trumpli     trumpisatraitor     trumpisafraud    trumpisamoron 	NOT
pic  indian ground    pic  other ground    shameonicc indvnz    cricketaakash sachinrt virendersehwag  	OFF
realdonaldtrump countri divid never humm wonder respons repub worri piec cloth dont ban use confeder amp nazi flag     distract    draftdodgersayswhat  trumpisatraitor   resignnow 	OFF
break huge blast rawalpindi pakistan citi militari hospit pakistan armi protect jihadi terrorist masoodazhar patient azhar involv pulwamaattack india	OFF
mani doctor fuck facebook fuck 	OFF
time last year manag taylor practic team look one douchebag statement later everyon turn bunch melt     cafc fan need grow fuck  footbal charlton	OFF
seem doctor treat mamata banerje present situat 	NOT
toryleadershipdeb brexit brexit bori johnson borisjohnson borisjohnsonshouldnotbepm bori 	NOT
 krisjenn know absolut one listen right murder	NOT
â€œyou wonâ€™t get much closer till sacrific allâ€ poem poem write nighttim word word love life muse panicst cw thought ihb pshum ohyea fucktrump lmg  isl palm south carolina 	NOT
pakistani expect win team  consist  min  min india ðÿ‡®ðÿ‡³ go bad defeat like alway  samiibrahim pakvsind fawadchaudhri hindusamarajyadiwa doctorsfightback boycottbankalfalah	NOT
see condit bengal state wrt patient r get aggress toward doctor    thn come bridg cours phle dr ko bacha lo fir inko lanaðÿ˜'ðÿ˜'ðÿ˜ðÿ˜  savethedoctor doctorsstrik doctorsfightback doctorsprotest	OFF
realdonaldtrump happi birthday traitor johnmccainday trumpisatraitor 	OFF
love motherfuck    shut peopl easili    arabforpresid  fucktrump 	OFF
hijab remov ur cloth u r creat propoganda islam muslim women u think hijab problem muslim women develop rememb u ladi  à¤¨à¤¾à¤® à¤‡à¤‚à¤¸à¤¾à¤« à¤°à¤–à¤¨à¥‡ à¤¸à¥‡ à¤‡à¤‚à¤¸à¤¾à¤« à¤¨à¤¹à¥€ à¤¹à¥‹ à¤œà¤¾à¤¤à¤¾ à¤…à¤—à¤° à¤‡à¤¤à¤¨à¥€ à¤¹à¥€ à¤šà¤¿à¤‚à¤¤à¤¾ à¤¹à¥ˆ à¤¤à¥‹ à¤®à¥à¤¸à¥à¤²à¤¿à¤® à¤”à¤°à¤¤à¥‹à¤‚ à¤•à¥€ à¤¶à¤¿à¤•à¥à¤·à¤¾ à¤•à¥‡ à¤²à¤¿à¤ à¤²à¤¡à¤¼à¥‹	NOT
ramalingam murder man head dawah team arrest tamil nadu	NOT
given lose around  year tori arent forc cut polic well  three year time	NOT
save doctor  save democraci  doctorsfightback  savebeng 	NOT
 go back rock crawl murder	OFF
kill ghadaffi other mass murder memori 	NOT
davidwohl realdonaldtrump boy trump go start war iran  tri hard chang narrat away obstruct impeach  impeachtrumpnow trumpisatraitor resist 	NOT
johnmccainday trumpisatraitor realdonaldtrump     someth donni accomplish mccain never 	NOT
peterdaou distrumpia isnt trumpisatraitor	NOT
 still blind follow anoth war manufactur corrupt inept presid polit financi need fucktheusa fucktrump	NOT
 robertgedg  mischiev labour whip probabl promis lap dancer borisjohnsonshouldnotbepm 	NOT
cbsnew senschum ur buddi barack ur ok right   knew transpiringgo investig pal douchebag	NOT
werdnat crazi manbabi probabl paint gold  gawdi       worstpresidentev   weaselheadedfucknugget   shutyourshithol   fucktrump   yousuck   liarinchief   noclass   moron   ridusofthisdiseas  unfollowtrump  â”œâˆâ” â€¢ë½â€¢â”œâˆâ”	OFF
 presidenti candid must debat environment polici climatedeb   moveon    climatedeb climateemerg climatechangeisr climateactionnow fucktrump theresist	NOT
strauss tummi twister          doctorsfightback savebeng amazon flipkart deal dealoftheday amazingd offer discount jaishreeram modiforal	NOT
abc gstephanopoulo lmao believ lie murder stupidti promis youd releas tax return ooooop	NOT
shameonicc   probabl situat come fan readi carri â˜”â˜”â˜” 	OFF
simpl math keep republican night resist resisttrump fucktrump 	NOT
keep vote india     indiancricketteam    iccworldcup      trend trendingnow trendingtop trendingnew dhonikeepstheglov dhonikesaathdesh dhonikeeptheglov dhoni ekaurbaar maukamauka bharat	NOT
shameonicc  rain cup give cup england decis made	NOT
pleas sign name  card small messag say fucktrump 	OFF
bcci wts stupid logic share point team could play match due rain stupend idiot unfair icc  chang ur rule get reserv day play match couldnt play due rain help fortunateshameonicc	OFF
briankolfag realdonaldtrump mean instead  cmon mister america know differ  fucktrump  fuckyocouch	NOT
doctorsfightback  doctor wish stop emerg servic dr sayantan banerje resid doctor aiim relat assault dr paribaha mukherje 	NOT
 narendramodi man complet nail mamata polit hypocrisi doctorsfightback 	NOT
bori johnson isnâ€™t even prime minist yet alreadi miss theresa may bojo borisjohnsonshouldnotbepm	NOT
